UF,Tipo Crime,Ano,Mês,Sexo da Vítima,Vítimas
BAHIA,HOMICÍDIO DOLOSO,2022,JANEIRO,MASCULINO,359
BAHIA,HOMICÍDIO DOLOSO,2022,JANEIRO,SEXO NI,0
BAHIA,HOMICÍDIO DOLOSO,2022,FEVEREIRO,FEMININO,27
BAHIA,HOMICÍDIO DOLOSO,2022,FEVEREIRO,MASCULINO,393
BAHIA,HOMICÍDIO DOLOSO,2022,FEVEREIRO,SEXO NI,0
BAHIA,HOMICÍDIO DOLOSO,2022,MARÇO,FEMININO,25
BAHIA,HOMICÍDIO DOLOSO,2022,MARÇO,MASCULINO,463
BAHIA,HOMICÍDIO DOLOSO,2022,MARÇO,SEXO NI,0
BAHIA,HOMICÍDIO DOLOSO,2022,ABRIL,FEMININO,34
BAHIA,HOMICÍDIO DOLOSO,2022,ABRIL,MASCULINO,396
BAHIA,HOMICÍDIO DOLOSO,2022,ABRIL,SEXO NI,2
BAHIA,HOMICÍDIO DOLOSO,2022,MAIO,FEMININO,46
BAHIA,HOMICÍDIO DOLOSO,2022,MAIO,MASCULINO,412
BAHIA,HOMICÍDIO DOLOSO,2022,MAIO,SEXO NI,0
BAHIA,HOMICÍDIO DOLOSO,2022,JUNHO,FEMININO,27
BAHIA,HOMICÍDIO DOLOSO,2022,JUNHO,MASCULINO,356
BAHIA,HOMICÍDIO DOLOSO,2022,JUNHO,SEXO NI,0
BAHIA,HOMICÍDIO DOLOSO,2022,JULHO,FEMININO,31
BAHIA,HOMICÍDIO DOLOSO,2022,JULHO,MASCULINO,370
BAHIA,HOMICÍDIO DOLOSO,2022,JULHO,SEXO NI,0
BAHIA,HOMICÍDIO DOLOSO,2022,AGOSTO,FEMININO,40
BAHIA,HOMICÍDIO DOLOSO,2022,AGOSTO,MASCULINO,330
BAHIA,HOMICÍDIO DOLOSO,2022,AGOSTO,SEXO NI,0
BAHIA,HOMICÍDIO DOLOSO,2022,SETEMBRO,FEMININO,23
BAHIA,HOMICÍDIO DOLOSO,2022,SETEMBRO,MASCULINO,366
BAHIA,HOMICÍDIO DOLOSO,2022,SETEMBRO,SEXO NI,0
BAHIA,HOMICÍDIO DOLOSO,2022,OUTUBRO,FEMININO,35
BAHIA,HOMICÍDIO DOLOSO,2022,OUTUBRO,MASCULINO,418
BAHIA,HOMICÍDIO DOLOSO,2022,OUTUBRO,SEXO NI,1
BAHIA,HOMICÍDIO DOLOSO,2022,NOVEMBRO,FEMININO,27
BAHIA,HOMICÍDIO DOLOSO,2022,NOVEMBRO,MASCULINO,383
BAHIA,HOMICÍDIO DOLOSO,2022,NOVEMBRO,SEXO NI,0
BAHIA,HOMICÍDIO DOLOSO,2022,DEZEMBRO,FEMININO,42
BAHIA,HOMICÍDIO DOLOSO,2022,DEZEMBRO,MASCULINO,384
BAHIA,HOMICÍDIO DOLOSO,2022,DEZEMBRO,SEXO NI,1
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,FEMININO,3
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,MASCULINO,1
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,FEMININO,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,MASCULINO,4
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,FEMININO,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,MASCULINO,5
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,FEMININO,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,MASCULINO,5
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,FEMININO,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,MASCULINO,4
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,FEMININO,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,MASCULINO,10
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,FEMININO,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,MASCULINO,1
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,FEMININO,1
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,MASCULINO,5
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,FEMININO,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,MASCULINO,4
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,FEMININO,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,MASCULINO,3
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,FEMININO,1
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,MASCULINO,7
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,SEXO NI,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,FEMININO,0
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,MASCULINO,3
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,FEMININO,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,MASCULINO,4
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,FEMININO,1
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,MASCULINO,7
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,FEMININO,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,MASCULINO,5
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,FEMININO,1
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,MASCULINO,7
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,FEMININO,1
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,MASCULINO,4
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,FEMININO,1
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,MASCULINO,11
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,FEMININO,1
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,MASCULINO,5
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,FEMININO,1
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,MASCULINO,5
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,FEMININO,2
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,MASCULINO,5
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,FEMININO,1
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,MASCULINO,8
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,FEMININO,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,MASCULINO,5
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,SEXO NI,0
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,FEMININO,2
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,MASCULINO,8
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,JANEIRO,FEMININO,17
CEARÁ,HOMICÍDIO DOLOSO,2022,JANEIRO,MASCULINO,225
CEARÁ,HOMICÍDIO DOLOSO,2022,JANEIRO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,FEVEREIRO,FEMININO,17
CEARÁ,HOMICÍDIO DOLOSO,2022,FEVEREIRO,MASCULINO,252
CEARÁ,HOMICÍDIO DOLOSO,2022,FEVEREIRO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,MARÇO,FEMININO,19
CEARÁ,HOMICÍDIO DOLOSO,2022,MARÇO,MASCULINO,204
CEARÁ,HOMICÍDIO DOLOSO,2022,MARÇO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,ABRIL,FEMININO,22
CEARÁ,HOMICÍDIO DOLOSO,2022,ABRIL,MASCULINO,212
CEARÁ,HOMICÍDIO DOLOSO,2022,ABRIL,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,MAIO,FEMININO,23
CEARÁ,HOMICÍDIO DOLOSO,2022,MAIO,MASCULINO,241
CEARÁ,HOMICÍDIO DOLOSO,2022,MAIO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,JUNHO,FEMININO,17
CEARÁ,HOMICÍDIO DOLOSO,2022,JUNHO,MASCULINO,191
CEARÁ,HOMICÍDIO DOLOSO,2022,JUNHO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,JULHO,FEMININO,22
CEARÁ,HOMICÍDIO DOLOSO,2022,JULHO,MASCULINO,221
CEARÁ,HOMICÍDIO DOLOSO,2022,JULHO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,AGOSTO,FEMININO,13
CEARÁ,HOMICÍDIO DOLOSO,2022,AGOSTO,MASCULINO,232
CEARÁ,HOMICÍDIO DOLOSO,2022,AGOSTO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,SETEMBRO,FEMININO,21
CEARÁ,HOMICÍDIO DOLOSO,2022,SETEMBRO,MASCULINO,222
CEARÁ,HOMICÍDIO DOLOSO,2022,SETEMBRO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,OUTUBRO,FEMININO,22
CEARÁ,HOMICÍDIO DOLOSO,2022,OUTUBRO,MASCULINO,224
CEARÁ,HOMICÍDIO DOLOSO,2022,OUTUBRO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,NOVEMBRO,FEMININO,19
CEARÁ,HOMICÍDIO DOLOSO,2022,NOVEMBRO,MASCULINO,209
CEARÁ,HOMICÍDIO DOLOSO,2022,NOVEMBRO,SEXO NI,0
CEARÁ,HOMICÍDIO DOLOSO,2022,DEZEMBRO,FEMININO,24
CEARÁ,HOMICÍDIO DOLOSO,2022,DEZEMBRO,MASCULINO,213
CEARÁ,HOMICÍDIO DOLOSO,2022,DEZEMBRO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,MASCULINO,1
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,MASCULINO,1
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,MASCULINO,1
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,MASCULINO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,FEMININO,1
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,MASCULINO,2
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,MASCULINO,2
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,MASCULINO,5
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,MASCULINO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,MASCULINO,1
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,MASCULINO,1
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,MASCULINO,1
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,SEXO NI,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,FEMININO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,MASCULINO,0
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,FEMININO,2
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,MASCULINO,4
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,FEMININO,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,MASCULINO,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,FEMININO,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,MASCULINO,3
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,FEMININO,1
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,MASCULINO,5
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,FEMININO,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,MASCULINO,1
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,FEMININO,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,MASCULINO,3
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,FEMININO,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,MASCULINO,5
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,FEMININO,1
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,MASCULINO,2
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,FEMININO,1
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,MASCULINO,4
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,FEMININO,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,MASCULINO,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,FEMININO,2
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,MASCULINO,2
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,SEXO NI,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,FEMININO,0
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,MASCULINO,8
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JANEIRO,FEMININO,1
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JANEIRO,MASCULINO,13
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JANEIRO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,FEVEREIRO,FEMININO,3
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,FEVEREIRO,MASCULINO,26
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,FEVEREIRO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,MARÇO,FEMININO,1
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,MARÇO,MASCULINO,19
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,MARÇO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,ABRIL,FEMININO,2
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,ABRIL,MASCULINO,15
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,ABRIL,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,MAIO,FEMININO,1
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,MAIO,MASCULINO,23
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,MAIO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JUNHO,FEMININO,3
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JUNHO,MASCULINO,17
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JUNHO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JULHO,FEMININO,2
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JULHO,MASCULINO,26
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JULHO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,AGOSTO,FEMININO,1
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,AGOSTO,MASCULINO,18
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,AGOSTO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,SETEMBRO,FEMININO,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,SETEMBRO,MASCULINO,21
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,SETEMBRO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,OUTUBRO,FEMININO,1
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,OUTUBRO,MASCULINO,26
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,OUTUBRO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,NOVEMBRO,FEMININO,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,NOVEMBRO,MASCULINO,21
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,NOVEMBRO,SEXO NI,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,DEZEMBRO,FEMININO,1
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,DEZEMBRO,MASCULINO,16
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,DEZEMBRO,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,FEMININO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,MASCULINO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,FEMININO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,MASCULINO,1
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,FEMININO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,MASCULINO,1
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,FEMININO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,MASCULINO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,FEMININO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,MASCULINO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,FEMININO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,MASCULINO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,FEMININO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,MASCULINO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,FEMININO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,MASCULINO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,FEMININO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,MASCULINO,1
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,FEMININO,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,MASCULINO,1
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,SEXO NI,0
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,FEMININO,0
